sqft,bedrooms,bathrooms,age_years,distance_to_center,neighbourhood_code,condition_score,garage,floors,price
1609.0,3,1,20.0,8.862233732179046,8,6.926747345656876,0,2,61260.16141735466
3721.0,5,3,47.0,17.428436409725627,8,9.927057868566385,0,1,62790.38066522033
626.0,1,2,49.0,5.907885775151439,10,3.119276533615792,0,3,55071.99046531604
1545.0,5,2,38.0,14.339436390677447,3,9.15055657360739,0,1,54799.614731576636
1964.0,5,1,74.0,19.698961818799027,11,3.507549032873552,0,3,48280.235644386856
2170.0,4,2,10.0,4.2813711588927195,4,6.831099281127702,1,3,86914.24082488488
2159.0,2,3,21.0,27.95253099086867,10,1.3644905674003094,1,3,54635.05505032055
1017.0,3,1,8.0,15.418878633896682,5,5.460885771185701,1,3,63557.916860009944
1289.0,1,2,55.0,24.676075170588096,11,6.891129696510836,0,1,56297.21359026681
833.0,5,2,51.0,19.79021020332137,12,5.826877995003657,0,2,52445.81380746478
2503.0,2,3,78.0,21.445027766065092,3,3.14051846393612,1,2,54071.35517242067
1728.0,1,1,43.0,21.625862759288722,9,8.45647253441124,0,2,53869.19121673408
2480.0,4,2,12.0,26.31544696331344,7,9.731228601144164,0,3,99194.4269035341
2564.0,4,3,36.0,18.601360333884262,5,5.132764861228588,0,2,55443.55087972954
2957.0,4,1,7.0,8.707405975780993,9,6.7232733867032834,0,1,114407.8627671406
2414.0,1,3,54.0,3.435534464530986,14,8.113719415110154,0,3,59381.22882462695
2767.0,4,3,54.0,18.384393273779175,1,3.1734015455961457,1,2,57145.48550796337
2555.0,4,3,68.0,2.4574077112321415,14,8.780053437359069,0,3,63714.257250375726
2783.0,4,2,27.0,7.618156824841141,12,3.5218081477899776,1,1,63332.15086669361
2658.0,5,3,25.0,2.2908619457563955,8,7.98247723163715,0,3,67850.57879167194
1606.0,2,3,6.0,16.69218387569373,9,2.0088930918377983,0,1,65817.16933242601
1361.0,2,3,33.0,5.229974685814607,6,3.5954803307275274,1,2,62540.37876479002
3256.0,5,2,38.0,18.50701592328746,2,5.802579405458809,1,3,59410.56643792503
1699.0,3,2,60.0,23.830521360466395,9,5.724298861338836,0,2,53805.51895247787
2422.0,3,2,60.0,24.74548126276994,12,8.653880660377297,0,1,55218.413300155444
1189.0,2,1,12.0,9.63153349006001,4,9.965145318747465,1,3,69348.16619164977
2009.0,4,3,23.0,16.69415871448763,11,1.9648976127412656,0,3,61133.88834643226
2353.0,4,3,41.0,17.108817422547588,11,3.4424931954253335,1,1,50368.300892238636
2691.0,1,2,27.0,14.450171873547914,11,4.218383892007682,0,1,55190.950849769244
2342.0,3,1,3.0,19.825859797030564,5,5.310265670290045,1,1,140100.46672731428
1762.0,5,2,67.0,6.69757015279424,6,5.445187688389591,0,1,56948.91756320874
3866.0,2,2,58.0,29.38767556781043,6,8.70575556833575,1,2,70745.34070817314
2294.0,2,2,42.0,3.3933548991825067,12,7.935033725065898,1,1,59745.72672514214
